File.Name	Precursors.Identified	Proteins.Identified	Total.Quantity	MS1.Signal	MS2.Signal	FWHM.Scans	FWHM.RT	Median.Mass.Acc.MS1	Median.Mass.Acc.MS1.Corrected	Median.Mass.Acc.MS2	Median.Mass.Acc.MS2.Corrected	MS2.Mass.Instability	Normalisation.Instability	Median.RT.Prediction.Acc	Average.Peptide.Length	Average.Peptide.Charge	Average.Missed.Tryptic.Cleavages	Group	Filename	Subfolder	Root	Peptides.Identified	Organism	Taxonomic ID (NCBI)	Database	Proteome_ID	Strain_ID_Experiment	Strain_ID_UniProt	Total.Protein.Number.Ref	Protein.Identification.Rate
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Clostridium_perfringens__125_2-5-2024_5110.d	19451	1575	1306920000.0	18488084318	510122177974	2.222	0.035	2.94231	1.52597	2.03049	1.65266	0	0	0.118533	13.567	2.347	0.248	100SPD_DIA	077_Clostridium_perfringens_DSM798_DIA100_5110_report.stats.tsv	077_Clostridium_perfringens_DSM798_DIA100_5110	Probe 97-192_100SPD_diaPASEF_diann_res	16588	Clostridium perfringens	1502	UniProt	UP000000818	DSM 798	strain 13	2721	57.88313120176406
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Clostridium_tetani__128_2-6-2024_5116.d	18277	1502	1258360000.0	20240916134	586708976784	2.253	0.035	3.16642	1.68437	2.06013	1.84034	0	0	0.123924	13.564	2.34	0.263	100SPD_DIA	079_Clostridium_tetani_DSM11744_DIA100_5116_report.stats.tsv	079_Clostridium_tetani_DSM11744_DIA100_5116	Probe 97-192_100SPD_diaPASEF_diann_res	15597	Clostridium tetani	1513	UniProt	UP000001412	DSM 11744	E88	2415	62.19461697722567
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Clostridium_tetani__103_2-5-2024_5066.d	18664	1514	1276600000.0	20556058849	610035655052	2.22	0.035	1.81293	1.67364	1.8181	1.70146	0	0	0.116807	13.604	2.336	0.254	100SPD_DIA	080_Clostridium_tetani_DSM11745_DIA100_5066_report.stats.tsv	080_Clostridium_tetani_DSM11745_DIA100_5066	Probe 97-192_100SPD_diaPASEF_diann_res	15979	Clostridium tetani	1513	UniProt	UP000001412	DSM 11745	E88	2415	62.69151138716356
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Cutibacterium_acnes_subsp._acnes_101_2-5-2024_5062.d	18612	1581	1361590000.0	18572947639	535141416456	2.271	0.035	1.65269	1.61391	2.12196	1.64217	0	0	0.114969	14.623	2.447	0.193	100SPD_DIA	082_Cutibacterium_acnes_ssp_acnes_DSM1897_DIA100_5062_report.stats.tsv	082_Cutibacterium_acnes_ssp_acnes_DSM1897_DIA100_5062	Probe 97-192_100SPD_diaPASEF_diann_res	15217	Cutibacterium acnes_ssp_acnes	1734925	UniProt	UP000000603	DSM 1897(T)	DSM 16379	2294	68.91891891891892
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Cutibacterium_acnes_subsp._acnes_102_2-5-2024_5064.d	20703	1676	1383350000.0	18166852504	518290703440	2.335	0.036	1.70329	1.65054	1.88588	1.6321	0	0	0.124748	14.833	2.465	0.197	100SPD_DIA	083_Cutibacterium_acnes_ssp_acnes_DSM16379_DIA100_5064_report.stats.tsv	083_Cutibacterium_acnes_ssp_acnes_DSM16379_DIA100_5064	Probe 97-192_100SPD_diaPASEF_diann_res	16892	Cutibacterium acnes_ssp_acnes	1734925	UniProt	UP000000603	DSM 16379	DSM 16379	2294	73.06015693112468
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Cutibacterium_acnes_subsp._acnes_104_2-5-2024_5068.d	16745	1548	1252710000.0	18551131210	526092616782	2.303	0.036	1.6759	1.58387	1.90974	1.65903	0	0	0.120653	14.58	2.448	0.194	100SPD_DIA	084_Cutibacterium_acnes_ssp_acnes_DSM108415_DIA100_5068_report.stats.tsv	084_Cutibacterium_acnes_ssp_acnes_DSM108415_DIA100_5068	Probe 97-192_100SPD_diaPASEF_diann_res	13711	Cutibacterium acnes_ssp_acnes	1734925	UniProt	UP000000603	DSM 108415	DSM 16379	2294	67.48038360941587
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Cutibacterium_granulosum__126_2-5-2024_5112.d	18110	1571	1413460000.0	19386804361	577249105098	2.306	0.036	2.59852	1.6441	1.92389	1.73966	0	0	0.116143	14.804	2.474	0.201	100SPD_DIA	085_Cutibacterium_granulosum_DSM20700_DIA100_5112_report.stats.tsv	085_Cutibacterium_granulosum_DSM20700_DIA100_5112	Probe 97-192_100SPD_diaPASEF_diann_res	14553	Cutibacterium granulosum	33011	UniProt	UP000016307	DSM 20700(T)	DSM 20700	1962	80.07135575942915
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Cutibacterium_granulosum__127_2-6-2024_5114.d	18241	1596	1251870000.0	17609200129	484012931700	2.27	0.035	2.56926	1.48161	1.98013	1.63713	0	0	0.123819	14.719	2.46	0.194	100SPD_DIA	086_Cutibacterium_granulosum_DSM20458_DIA100_5114_report.stats.tsv	086_Cutibacterium_granulosum_DSM20458_DIA100_5114	Probe 97-192_100SPD_diaPASEF_diann_res	14860	Cutibacterium granulosum	33011	UniProt	UP000016307	DSM 20458	DSM 20700	1962	81.34556574923548
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Helicobacter_pylori___108_2-5-2024_5076.d	13440	1099	1048770000.0	19155807030	533346612696	2.25	0.035	1.721	1.5614	1.99323	1.74477	0	0	0.112181	13.483	2.384	0.238	100SPD_DIA	092_Helicobacter_pylori_DSM7492_DIA100_5076_report.stats.tsv	092_Helicobacter_pylori_DSM7492_DIA100_5076	Probe 97-192_100SPD_diaPASEF_diann_res	10962	Helicobacter pylori	210	UniProt	UP000000429	DSM 7492	ATCC 700392	1554	70.72072072072072
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Helicobacter_pylori___107_2-5-2024_5074.d	14082	1140	1049040000.0	18481302166	501483688216	2.234	0.035	1.64356	1.47178	1.83374	1.6375	0	0	0.119135	13.307	2.371	0.222	100SPD_DIA	093_Helicobacter_pylori_DSM10242_DIA100_5074_report.stats.tsv	093_Helicobacter_pylori_DSM10242_DIA100_5074	Probe 97-192_100SPD_diaPASEF_diann_res	11590	Helicobacter pylori	210	UniProt	UP000000429	DSM 10242	ATCC 700392	1554	73.35907335907336
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Escherichia_coli__135_2-6-2024_5130.d	22292	2113	1304330000.0	17654675353	481727584274	2.297	0.036	2.96706	1.48668	2.1094	1.75812	0	0	0.116213	14.145	2.407	0.184	100SPD_DIA	109_Escherichia_coli_DSM3871_DIA100_5130_report.stats.tsv	109_Escherichia_coli_DSM3871_DIA100_5130	Probe 97-192_100SPD_diaPASEF_diann_res	18908	Escherichia coli	562	UniProt	UP000008205	DSM 3871	E2348/69 / EPEC	4594	45.99477579451459
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Enterococcus_faecalis__169_2-6-2024_5198.d	18160	1562	906221000.0	15247042768	368479847628	2.256	0.035	2.80311	1.33796	2.25942	1.84395	0	0	0.123912	13.928	2.388	0.196	100SPD_DIA	112_Enterococcus_faecalis_DSM20371_DIA100_5198_report.stats.tsv	112_Enterococcus_faecalis_DSM20371_DIA100_5198	Probe 97-192_100SPD_diaPASEF_diann_res	15472	Enterococcus faecalis	1351	UniProt	UP000001415	DSM 20371	ATCC 700802	3240	48.20987654320988
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Enterococcus_faecium__182_2-7-2024_5224.d	14823	1371	944584000.0	16292008794	432383033240	2.269	0.035	1.97539	1.31425	1.7083	1.6718	0	0	0.0995833	13.77	2.397	0.222	100SPD_DIA	114_Enterococcus_faecium_UW6713_DIA100_5224_report.stats.tsv	114_Enterococcus_faecium_UW6713_DIA100_5224	Probe 97-192_100SPD_diaPASEF_diann_res	12496	Enterococcus faecium	1352	UniProt	UP000010553	UW6713	E1590	2877	47.653806047966626
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Klebsiella_oxytoca__172_2-6-2024_5204.d	21777	2507	953517000.0	15395253784	383041682452	2.289	0.036	2.41214	1.33672	2.09598	1.78569	0	0	0.111535	13.957	2.395	0.161	100SPD_DIA	115_Klebsiella_oxytoca_CCUG_15788_DIA100_5204_report.stats.tsv	115_Klebsiella_oxytoca_CCUG_15788_DIA100_5204	Probe 97-192_100SPD_diaPASEF_diann_res	18860	Klebsiella oxytoca	571	UniProt	UP000247485	CCUG 15788	67	5789	43.30627051304198
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Pseudomonas_aeruginosa___149_2-6-2024_5158.d	34819	3347	1686130000.0	19368958332	588220595064	2.302	0.036	3.33511	1.55565	1.94746	1.61417	0	0	0.130746	14.26	2.405	0.178	100SPD_DIA	118_Pseudomonas_aeruginosa_DSM50071_DIA100_5158_report.stats.tsv	118_Pseudomonas_aeruginosa_DSM50071_DIA100_5158	Probe 97-192_100SPD_diaPASEF_diann_res	29618	Pseudomonas aeruginosa	287	UniProt	UP000002438	DSM 50071(T)(=ATCC 10145)	DSM 22644	5563	60.16537839295344
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Pseudomonas_aeruginosa___170_2-6-2024_5200.d	27563	2898	1060460000.0	15451948072	378245710564	2.306	0.036	2.42644	1.41373	2.0369	1.83856	0	0	0.122201	13.919	2.378	0.159	100SPD_DIA	119_Pseudomonas_aeruginosa_DSM1117_DIA100_5200_report.stats.tsv	119_Pseudomonas_aeruginosa_DSM1117_DIA100_5200	Probe 97-192_100SPD_diaPASEF_diann_res	23876	Pseudomonas aeruginosa	287	UniProt	UP000002438	DSM 1117(=ATCC 27853)	DSM 22644	5563	52.09419378033435
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Pseudomonas_aeruginosa___178_2-6-2024_5216.d	28660	3026	1019580000.0	15184357980	376793409706	2.313	0.036	2.61873	1.44822	2.13018	1.8128	0	0	0.123798	14.054	2.388	0.161	100SPD_DIA	121_Pseudomonas_aeruginosa_DSM29238_DIA100_5216_report.stats.tsv	121_Pseudomonas_aeruginosa_DSM29238_DIA100_5216	Probe 97-192_100SPD_diaPASEF_diann_res	24944	Pseudomonas aeruginosa	287	UniProt	UP000002438	DSM 29238	DSM 22644	5563	54.395110551860505
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Ralstonia_pickettii_139_2-6-2024_5138.d	24467	2173	1327840000.0	17662854625	490874868596	2.314	0.036	2.83989	1.40175	2.04305	1.73755	0	0	0.1132	14.331	2.432	0.212	100SPD_DIA	127_Ralstonia_pickettii_DSM6297_DIA100_5138_report.stats.tsv	127_Ralstonia_pickettii_DSM6297_DIA100_5138	Probe 97-192_100SPD_diaPASEF_diann_res	20325	Ralstonia pickettii	329	UniProt	UP000441032	DSM 6297(T)(=ATCC 27511)	PSLESD1	4773	45.52692227110832
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Klebsiella_oxytoca__192_2-7-2024_5244.d	19752	2448	1095560000.0	17639319207	488059052518	2.282	0.036	2.46574	1.38331	1.92154	1.67449	0	0	0.111879	13.827	2.401	0.178	100SPD_DIA	128_Klebsiella_oxytoca_Oman_61_DIA100_5244_report.stats.tsv	128_Klebsiella_oxytoca_Oman_61_DIA100_5244	Probe 97-192_100SPD_diaPASEF_diann_res	16805	Klebsiella oxytoca	571	UniProt	UP000247485	Oman 61	67	5789	42.28709621696321
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Klebsiella_pneumoniae_subsp._ozaenae_190_2-7-2024_5240.d	27144	2509	1420860000.0	18254613444	525195656376	2.238	0.035	2.41867	1.58186	1.89096	1.76819	0	0	0.117075	14.364	2.429	0.183	100SPD_DIA	131_Klebsiella_pneumoniae_ssp_ozaenae_ATCC25926_DIA100_5240_report.stats.tsv	131_Klebsiella_pneumoniae_ssp_ozaenae_ATCC25926_DIA100_5240	Probe 97-192_100SPD_diaPASEF_diann_res	22752	Klebsiella pneumoniae_ssp_ozaenae	574	UniProt	UP000007841	ATCC 25926	HS11286	5728	43.802374301675975
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Proteus_mirabilis__191_2-7-2024_5242.d	12815	1556	909030000.0	17664260678	487747552176	2.288	0.036	2.63793	1.50546	1.88914	1.59209	0	0	0.122582	13.831	2.401	0.198	100SPD_DIA	134_Proteus_columbae_MN12_DIA100_5242_report.stats.tsv	134_Proteus_columbae_MN12_DIA100_5242	Probe 97-192_100SPD_diaPASEF_diann_res	10656	Proteus columbae	584	UniProt	UP000008319	MN12	HI4320	3661	42.50204862059547
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Corynebacterium_diphtheriae_100_2-5-2024_5060.d	18518	1540	1529170000.0	20163780752	619120270470	2.313	0.036	1.69307	1.70364	2.14462	1.59149	0	0	0.126257	14.652	2.441	0.19	100SPD_DIA	136_Corynebacterium_diphtheriae_DSM43989_DIA100_5060_report.stats.tsv	136_Corynebacterium_diphtheriae_DSM43989_DIA100_5060	Probe 97-192_100SPD_diaPASEF_diann_res	14983	Corynebacterium diphtheriae	1717	UniProt	UP000002198	DSM 43989	ATCC 700971	2265	67.99116997792495
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Ralstonia_pickettii_173_2-6-2024_5206.d	15978	1997	898929000.0	16784060819	443674343504	2.36	0.037	2.73266	1.39971	2.08856	1.65601	0	0	0.112182	13.462	2.364	0.165	100SPD_DIA	145_Ralstonia_insidiosa_Rp_127_DIA100_5206_report.stats.tsv	145_Ralstonia_insidiosa_Rp_127_DIA100_5206	Probe 97-192_100SPD_diaPASEF_diann_res	13626	Ralstonia insidiosa	329	UniProt	UP000441032	Rp 127	PSLESD1	4773	41.83951393253719
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_aureus__186_2-7-2024_5232.d	21820	1705	1097890000.0	15699424213	393648483132	2.179	0.034	1.45766	1.31327	2.02205	1.87766	0	0	0.108999	14.005	2.436	0.24	100SPD_DIA	146_Staphylococcus_aureus_DSM4910_DIA100_5232_report.stats.tsv	146_Staphylococcus_aureus_DSM4910_DIA100_5232	Probe 97-192_100SPD_diaPASEF_diann_res	18168	Staphylococcus aureus	1280	UniProt	UP000008816	DSM 4910	NCTC 8325	2889	59.01696088611976
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Salmonella_enterica_subsp._enterica_Serovar_enteritidis___177_2-6-2024_5214.d	25221	2393	1260100000.0	17498620504	480323155552	2.246	0.035	2.75337	1.39798	2.03328	1.7262	0	0	0.108226	14.128	2.408	0.181	100SPD_DIA	148_Salmonella_enterica_sv_enteritidis_LT21-Ib_08-01796_DIA100_5214_report.stats.tsv	148_Salmonella_enterica_sv_enteritidis_LT21-Ib_08-01796_DIA100_5214	Probe 97-192_100SPD_diaPASEF_diann_res	21514	Salmonella enterica_sv_enteritidis	149539	UniProt	UP000839889	Lt21/lb 08/01796	WAPHL-SAL-A01127	4868	49.15776499589153
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_aureus__188_2-7-2024_5236.d	21978	1755	1070490000.0	15930687284	408723509448	2.151	0.033	1.73809	1.41729	1.99	1.88952	0	0	0.105131	13.962	2.444	0.253	100SPD_DIA	149_Staphylococcus_aureus_DSM25693_DIA100_5236_report.stats.tsv	149_Staphylococcus_aureus_DSM25693_DIA100_5236	Probe 97-192_100SPD_diaPASEF_diann_res	18248	Staphylococcus aureus	1280	UniProt	UP000008816	DSM 25693	NCTC 8325	2889	60.747663551401864
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Salmonella_enterica_subsp._enterica_Serovar_typhimurium___171_2-6-2024_5202.d	27939	2499	1158160000.0	16048897516	418934039548	2.223	0.035	2.59412	1.38141	2.02725	1.76229	0	0	0.103004	14.323	2.435	0.198	100SPD_DIA	151_Salmonella_enterica_sv_typhimurium_DT104_08-01627_DIA100_5202_report.stats.tsv	151_Salmonella_enterica_sv_typhimurium_DT104_08-01627_DIA100_5202	Probe 97-192_100SPD_diaPASEF_diann_res	23707	Salmonella enterica_sv_typhimurium	90371	UniProt	UP000839889	DT104 08/01627	WAPHL-SAL-A01127	4868	51.33525061626951
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_epidermidis__131_2-6-2024_5122.d	18425	1426	917006000.0	15762515435	384951928152	2.256	0.035	2.21962	1.35018	1.84157	1.76234	0	0	0.124615	13.872	2.44	0.256	100SPD_DIA	152_Staphylococcus_epidermidis_DSM1798_DIA100_5122_report.stats.tsv	152_Staphylococcus_epidermidis_DSM1798_DIA100_5122	Probe 97-192_100SPD_diaPASEF_diann_res	15222	Staphylococcus epidermidis	1282	UniProt	UP000000531	DSM 1798	ATCC 35984	2492	57.223113964687
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Shigella_boydii__174_2-6-2024_5208.d	22016	1931	1228540000.0	17078046530	463923963420	2.243	0.035	2.90347	1.43833	2.02811	1.67467	0	0	0.117987	13.997	2.405	0.188	100SPD_DIA	154_Shigella_boydii_06-06820_DIA100_5208_report.stats.tsv	154_Shigella_boydii_06-06820_DIA100_5208	Probe 97-192_100SPD_diaPASEF_diann_res	18559	Shigella boydii	621	UniProt	UP000001030	06/06820	BS512	4143	46.60873762973691
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Klebsiella_aerogenes___180_2-7-2024_5220.d	28719	2740	1300560000.0	16987894504	462623138444	2.253	0.035	2.31076	1.52788	1.98493	1.82976	0	0	0.115367	14.237	2.416	0.181	100SPD_DIA	156_Klebsiella_aerogenes_E19_DIA100_5220_report.stats.tsv	156_Klebsiella_aerogenes_E19_DIA100_5220	Probe 97-192_100SPD_diaPASEF_diann_res	24519	Klebsiella aerogenes	548	UniProt	UP000008881	E19	DSM 30053	4909	55.815848441637804
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Shigella_flexneri__176_2-6-2024_5212.d	22595	2004	1307220000.0	17654795567	491933518800	2.219	0.034	2.61374	1.49331	1.92636	1.79347	0	0	0.124299	14.114	2.407	0.196	100SPD_DIA	157_Shigella_flexneri_3A_07-02503_DIA100_5212_report.stats.tsv	157_Shigella_flexneri_3A_07-02503_DIA100_5212	Probe 97-192_100SPD_diaPASEF_diann_res	19064	Shigella flexneri	623	UniProt	UP000001006	3A 07/02503	301	4103	48.842310504508895
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_hominis_subspec._hominis_133_2-6-2024_5126.d	17368	1395	854680000.0	15200374671	360355302740	2.232	0.035	2.27549	1.38504	1.97682	1.67094	0	0	0.1264	13.882	2.449	0.277	100SPD_DIA	158_Staphylococcus_hominis_ssp_hominis_DSM20328_DIA100_5126_report.stats.tsv	158_Staphylococcus_hominis_ssp_hominis_DSM20328_DIA100_5126	Probe 97-192_100SPD_diaPASEF_diann_res	14333	Staphylococcus hominis_ssp_hominis	145391	UniProt	UP000241540	DSM 20328(T)	SNUC 5336	2351	59.33645257337303
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_aureus__132_2-6-2024_5124.d	20609	1612	1155360000.0	16982724856	442695588116	2.216	0.034	2.27729	1.42338	1.92896	1.86421	0	0	0.111937	14.07	2.437	0.239	100SPD_DIA	160_Staphylococcus_aureus_DSM20231_DIA100_5124_report.stats.tsv	160_Staphylococcus_aureus_DSM20231_DIA100_5124	Probe 97-192_100SPD_diaPASEF_diann_res	16972	Staphylococcus aureus	1280	UniProt	UP000008816	DSM 20231(T)	NCTC 8325	2889	55.79785392869505
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_lugdunensis_(CoNS)_137_2-6-2024_5134.d	21690	1695	1049950000.0	15528420969	383743829124	2.211	0.034	2.63064	1.25157	2.00865	1.75572	0	0	0.115911	13.855	2.447	0.257	100SPD_DIA	161_Staphylococcus_lugdunensis_DSM4804_DIA100_5134_report.stats.tsv	161_Staphylococcus_lugdunensis_DSM4804_DIA100_5134	Probe 97-192_100SPD_diaPASEF_diann_res	17915	Staphylococcus lugdunensis	28035	UniProt	UP000004055	DSM 4804(T)(=ATCC 43809)	M23590	2421	70.01239157372986
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_lugdunensis_(CoNS)_184_2-7-2024_5228.d	20583	1683	861473000.0	14453942037	348288268020	2.181	0.034	1.6258	1.34581	1.80877	1.74154	0	0	0.115419	14.01	2.45	0.244	100SPD_DIA	164_Staphylococcus_lugdunensis_09-00515_DIA100_5228_report.stats.tsv	164_Staphylococcus_lugdunensis_09-00515_DIA100_5228	Probe 97-192_100SPD_diaPASEF_diann_res	17214	Staphylococcus lugdunensis	28035	UniProt	UP000004055	09-00515	M23590	2421	69.51672862453532
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Klebsiella_oxytoca__152_2-6-2024_5164.d	19201	2431	1236600000.0	18914230818	548608253756	2.292	0.036	3.45951	1.50364	2.31019	1.6615	0	0	0.108428	13.814	2.382	0.172	100SPD_DIA	168_Klebsiella_oxytoca_DSM5175_DIA100_5164_report.stats.tsv	168_Klebsiella_oxytoca_DSM5175_DIA100_5164	Probe 97-192_100SPD_diaPASEF_diann_res	16353	Klebsiella oxytoca	571	UniProt	UP000247485	DSM DSM5175(T)(=ATCC 13182)	67	5789	41.99343582656763
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Staphylococcus_epidermidis__168_2-6-2024_5196.d	18867	1454	868560000.0	14236855852	336394961060	2.246	0.035	2.63304	1.32167	2.28319	1.91957	0	0	0.12026	13.907	2.453	0.249	100SPD_DIA	169_Staphylococcus_epidermidis_DSM20044_DIA100_5196_report.stats.tsv	169_Staphylococcus_epidermidis_DSM20044_DIA100_5196	Probe 97-192_100SPD_diaPASEF_diann_res	15657	Staphylococcus epidermidis	1282	UniProt	UP000000531	DSM 20044(=CCM 2124)	ATCC 35984	2492	58.34670947030498
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Clostridium_perfringens__97_2-5-2024_5053.d	18745	1557	1372890000.0	18602337506	502032094292	2.257	0.035	1.58772	1.5612	1.96997	1.67385	0	0	0.108593	13.479	2.333	0.253	100SPD_DIA	178_Clostridium_perfringens_DSM628_DIA100_5053_report.stats.tsv	178_Clostridium_perfringens_DSM628_DIA100_5053	Probe 97-192_100SPD_diaPASEF_diann_res	16033	Clostridium perfringens	1502	UniProt	UP000000818	DSM 628	strain 13	2721	57.22160970231533
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Prevotella_intermedia___106_2-5-2024_5072.d	12580	1298	602369000.0	15426058124	370409291340	2.294	0.036	1.41139	1.42106	2.10333	1.83754	0	0	0.121323	12.719	2.279	0.192	100SPD_DIA	181_Prevotella_intermedia_DSM20706_DIA100_5072_report.stats.tsv	181_Prevotella_intermedia_DSM20706_DIA100_5072	Probe 97-192_100SPD_diaPASEF_diann_res	11215	Prevotella intermedia	28131	UniProt	UP000229630	DSM 20706(T)	KCOM 2837	2335	55.58886509635974
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Clostridioides_difficile_120_2-5-2024_5100.d	20738	1827	1350720000.0	19196822522	543586168352	2.234	0.035	2.60165	1.68379	1.92592	1.69744	0	0	0.122707	13.58	2.343	0.237	100SPD_DIA	182_Clostridioides_difficile_DSM12057_DIA100_5100_report.stats.tsv	182_Clostridioides_difficile_DSM12057_DIA100_5100	Probe 97-192_100SPD_diaPASEF_diann_res	17746	Clostridioides difficile	1496	UniProt	UP000001978	DSM 12057	strain 630	3762	48.5645933014354
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Prevotella_melaninogenica__123_2-5-2024_5106.d	17285	1489	923463000.0	18469792930	518543523268	2.272	0.035	2.68384	1.45056	1.9766	1.63829	0	0	0.109202	13.24	2.336	0.195	100SPD_DIA	183_Prevotella_melaninogenica_DSM7089_DIA100_5106_report.stats.tsv	183_Prevotella_melaninogenica_DSM7089_DIA100_5106	Probe 97-192_100SPD_diaPASEF_diann_res	15048	Prevotella melaninogenica	28132	UniProt	UP000500843	DSM 7089(T)	FDAARGOS_760	2446	60.87489779231399
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Prevotella_melaninogenica__113_2-5-2024_5086.d	17539	1500	966673000.0	17180068099	448150355028	2.261	0.035	1.75698	1.40094	1.82786	1.78766	0	0	0.110366	13.294	2.344	0.187	100SPD_DIA	185_Prevotella_melaninogenica_DSM26980_DIA100_5086_report.stats.tsv	185_Prevotella_melaninogenica_DSM26980_DIA100_5086	Probe 97-192_100SPD_diaPASEF_diann_res	15131	Prevotella melaninogenica	28132	UniProt	UP000500843	DSM 26980	FDAARGOS_760	2446	61.324611610793134
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Salmonella_bongori_122_2-5-2024_5104.d	24022	2281	1288520000.0	18009011112	487660006920	2.296	0.036	2.84682	1.51679	2.03652	1.72237	0	0	0.122773	14.256	2.418	0.176	100SPD_DIA	191_Salmonella_bongori_DSM13772_DIA100_5104_report.stats.tsv	191_Salmonella_bongori_DSM13772_DIA100_5104	Probe 97-192_100SPD_diaPASEF_diann_res	20187	Salmonella bongori	54736	UniProt	UP000015042	DSM 13772(T)	N268-08	4751	48.01094506419702
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Salmonella_enterica_subsp._enterica_Serovar_enteritidis___117_2-5-2024_5094.d	24346	2278	1393030000.0	19055522940	548484771668	2.292	0.036	2.73933	1.51637	1.88039	1.74818	0	0	0.113568	14.275	2.412	0.175	100SPD_DIA	193_Salmonella_enterica_sv_enteritidis_DSM107295_DIA100_5094_report.stats.tsv	193_Salmonella_enterica_sv_enteritidis_DSM107295_DIA100_5094	Probe 97-192_100SPD_diaPASEF_diann_res	20386	Salmonella enterica_sv_enteritidis	149539	UniProt	UP000839889	DSM 107295	WAPHL-SAL-A01127	4868	46.795398520953164
/Probe 97-192_100SPD_diaPASEF/BacLandscape_100SPD_diaPASEF_Salmonella_enterica_subsp._enterica_Serovar_paratyphi__A_121_2-5-2024_5102.d	22617	2119	1450450000.0	19480603705	570828851028	2.289	0.036	2.76521	1.51551	1.94678	1.6039	0	0	0.114648	14.301	2.421	0.18	100SPD_DIA	195_Salmonella_enterica_sv_paratyphi_167_DIA100_5102_report.stats.tsv	195_Salmonella_enterica_sv_paratyphi_167_DIA100_5102	Probe 97-192_100SPD_diaPASEF_diann_res	18884	Salmonella enterica_sv_paratyphi	54388	UniProt	UP000001599	A167	RKS4594	4601	46.05520539013258
