File.Name	Precursors.Identified	Proteins.Identified	Total.Quantity	MS1.Signal	MS2.Signal	FWHM.Scans	FWHM.RT	Median.Mass.Acc.MS1	Median.Mass.Acc.MS1.Corrected	Median.Mass.Acc.MS2	Median.Mass.Acc.MS2.Corrected	MS2.Mass.Instability	Normalisation.Instability	Median.RT.Prediction.Acc	Average.Peptide.Length	Average.Peptide.Charge	Average.Missed.Tryptic.Cleavages	Group	Filename	Subfolder	Root	Peptides.Identified	Organism	Taxonomic ID (NCBI)	Database	Proteome_ID	Strain_ID_Experiment	Strain_ID_UniProt	Total.Protein.Number.Ref	Protein.Identification.Rate
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Legionella_pneumophila_subsp_pascullei_79_1-26-2024_4696.d	13694	1548	196554000.0	4220368355	56782606368	2.609	0.031	3.87002	1.08784	5.34085	2.21212	0	0	0.0542539	13.465	2.377	0.152	200SPD_DIA	180_Legionella_pneumophila_ssp_pascullei_DSM7515_DIA200_4696_report.stats.tsv	180_Legionella_pneumophila_ssp_pascullei_DSM7515_DIA200_4696	Probe 1-96_200SPD_diaPASEF_diann_res	12230	Legionella pneumophila_ssp_pascullei	91890	UniProt	UP000249566	DSM 7515(T)	NCTC12272	3056	50.654450261780106
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Legionella_pneumophila_subsp_pneumophila_68_1-26-2024_4674.d	13762	1597	215182000.0	4150196763	56909088734	2.774	0.034	4.41524	1.11373	5.7243	2.35513	0	0	0.0518381	13.429	2.375	0.161	200SPD_DIA	184_Legionella_pneumophila_ssp_pneumophila_DSM7513_DIA200_4674_report.stats.tsv	184_Legionella_pneumophila_ssp_pneumophila_DSM7513_DIA200_4674	Probe 1-96_200SPD_diaPASEF_diann_res	12349	Legionella pneumophila_ssp_pneumophila	91891	UniProt	UP000000609	DSM 7513(T)	DSM 7513	2930	54.50511945392491
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Leuconostoc_pseudomesenteroides__96_1-27-2024_4730.d	8523	942	155042000.0	3542652766	47204939292	2.672	0.032	2.88591	1.11875	4.20155	2.2124	0	0	0.0485405	13.743	2.368	0.172	200SPD_DIA	200_Leuconostoc_pseudomesenteroides_DSM20193_DIA200_4730_report.stats.tsv	200_Leuconostoc_pseudomesenteroides_DSM20193_DIA200_4730	Probe 1-96_200SPD_diaPASEF_diann_res	7588	Leuconostoc pseudomesenteroides	33968	UniProt	UP000321296	DSM 20193(T)	CBA3630	2115	44.53900709219858
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Micrococcus_luteus__4_1-25-2024_4546.d	12375	1293	205031000.0	4300549891	60627549076	2.757	0.033	1.73608	1.09618	3.35394	2.40313	0	0	0.0500792	14.284	2.43	0.181	200SPD_DIA	210_Micrococcus_luteus_DSM20030_DIA200_4546_report.stats.tsv	210_Micrococcus_luteus_DSM20030_DIA200_4546	Probe 1-96_200SPD_diaPASEF_diann_res	10873	Micrococcus luteus	1270	UniProt	UP000000738	DSM 20030(T)	ATCC 4698/DSM 20030	2207	58.58631626642501
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Micrococcus_luteus__85_1-26-2024_4708.d	9467	1078	172973000.0	4199492128	58452339652	2.798	0.034	3.63677	1.08544	5.06868	2.19156	0	0	0.0543792	14.042	2.408	0.152	200SPD_DIA	212_Micrococcus_luteus_DSM14234_DIA200_4708_report.stats.tsv	212_Micrococcus_luteus_DSM14234_DIA200_4708	Probe 1-96_200SPD_diaPASEF_diann_res	8320	Micrococcus luteus	1270	UniProt	UP000000738	DSM 14234	ATCC 4698/DSM 20030	2207	48.844585410058905
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Moraxella_catarrhalis__50_1-26-2024_4638.d	11062	1053	297856000.0	5646014511	84683712648	2.786	0.034	1.97234	1.05397	3.28625	1.88441	0	0	0.0479809	13.901	2.423	0.169	200SPD_DIA	214_Moraxella_catarrhalis_DSM9143_DIA200_4638_report.stats.tsv	214_Moraxella_catarrhalis_DSM9143_DIA200_4638	Probe 1-96_200SPD_diaPASEF_diann_res	9530	Moraxella catarrhalis	480	UniProt	UP000280228	DSM 9143(T)	46P58B1	2116	49.763705103969755
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Moraxella_catarrhalis__48_1-26-2024_4634.d	11163	1077	288169000.0	6035849416	93044561556	2.718	0.033	2.01158	1.09805	3.38241	2.03212	0	0	0.0475076	13.966	2.426	0.184	200SPD_DIA	216_Moraxella_catarrhalis_DSM11994_DIA200_4634_report.stats.tsv	216_Moraxella_catarrhalis_DSM11994_DIA200_4634	Probe 1-96_200SPD_diaPASEF_diann_res	9560	Moraxella catarrhalis	480	UniProt	UP000280228	DSM 11994	46P58B1	2116	50.89792060491494
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Morganella_morganii_subsp_morganii_47_1-26-2024_4632.d	12219	1489	245499000.0	5012857020	71807053660	2.777	0.034	2.19751	1.2172	3.4794	2.0407	0	0	0.0478709	13.752	2.386	0.164	200SPD_DIA	218_Morganella_morganii_ssp_morganii_DSM30164_DIA200_4632_report.stats.tsv	218_Morganella_morganii_ssp_morganii_DSM30164_DIA200_4632	Probe 1-96_200SPD_diaPASEF_diann_res	10818	Morganella morganii_ssp_morganii	180434	UniProt	UP000011834	DSM 30164(T)	KT	3510	42.421652421652425
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Morganella_morganii_subsp_morganii_46_1-26-2024_4630.d	13132	1475	285537000.0	5500313251	80684774732	2.799	0.034	2.06014	1.20374	3.58505	2.07951	0	0	0.0496074	13.885	2.399	0.174	200SPD_DIA	220_Morganella_morganii_ssp_morganii_DSM30117_DIA200_4630_report.stats.tsv	220_Morganella_morganii_ssp_morganii_DSM30117_DIA200_4630	Probe 1-96_200SPD_diaPASEF_diann_res	11600	Morganella morganii_ssp_morganii	180434	UniProt	UP000011834	DSM 30117	KT	3510	42.02279202279202
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Morganella_morganii_subsp_sibonii_55_1-26-2024_4648.d	10451	1355	266154000.0	5538596856	83281812300	2.827	0.034	2.47669	1.1709	3.88438	2.04747	0	0	0.0502534	13.511	2.371	0.166	200SPD_DIA	222_Morganella_morganii_ssp_sibonii_DSM14850_DIA200_4648_report.stats.tsv	222_Morganella_morganii_ssp_sibonii_DSM14850_DIA200_4648	Probe 1-96_200SPD_diaPASEF_diann_res	9252	Morganella morganii_ssp_sibonii	180435	UniProt	UP000011834	DSM 14850(T)	KT	3510	38.603988603988604
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Morganella_morganii_subsp_sibonii_44_1-26-2024_4626.d	11211	1389	224781000.0	4733956040	66443265144	2.755	0.033	1.79277	1.04221	3.61756	2.1629	0	0	0.0470416	13.469	2.357	0.149	200SPD_DIA	224_Morganella_morganii_ssp_sibonii_DSM6675_DIA200_4626_report.stats.tsv	224_Morganella_morganii_ssp_sibonii_DSM6675_DIA200_4626	Probe 1-96_200SPD_diaPASEF_diann_res	9992	Morganella morganii_ssp_sibonii	180435	UniProt	UP000011834	DSM 6675	KT	3510	39.572649572649574
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Neisseria_gonorrhoeae__52_1-26-2024_4642.d	9874	1022	236467000.0	5446083791	79850841344	2.819	0.034	2.16873	1.12825	3.60272	2.1664	0	0	0.0529198	13.47	2.355	0.17	200SPD_DIA	225_Neisseria_gonorrhoeae_DSM9188_DIA200_4642_report.stats.tsv	225_Neisseria_gonorrhoeae_DSM9188_DIA200_4642	Probe 1-96_200SPD_diaPASEF_diann_res	8751	Neisseria gonorrhoeae	485	UniProt	UP000000535	DSM 9188(T)	ATCC 700825	2106	48.52801519468186
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Neisseria_gonorrhoeae__51_1-26-2024_4640.d	9469	983	188628000.0	4554253883	63689392236	2.704	0.033	2.17168	1.06958	3.91441	2.33947	0	0	0.0505259	13.328	2.354	0.171	200SPD_DIA	226_Neisseria_gonorrhoeae_DSM9189_DIA200_4640_report.stats.tsv	226_Neisseria_gonorrhoeae_DSM9189_DIA200_4640	Probe 1-96_200SPD_diaPASEF_diann_res	8471	Neisseria gonorrhoeae	485	UniProt	UP000000535	DSM 9189	ATCC 700825	2106	46.67616334283001
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Neisseria_meningitidis__49_1-26-2024_4636.d	9035	1015	203368000.0	4740505964	67310739150	2.793	0.034	2.08358	1.06289	3.68508	2.14496	0	0	0.0524169	13.213	2.341	0.171	200SPD_DIA	227_Neisseria_meningitidis_DSM10036_DIA200_4636_report.stats.tsv	227_Neisseria_meningitidis_DSM10036_DIA200_4636	Probe 1-96_200SPD_diaPASEF_diann_res	8066	Neisseria meningitidis	487	UniProt	UP000000425	DSM 10036(T)	MC58	2001	50.72463768115942
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Pantoea_agglomerans__54_1-26-2024_4646.d	14253	1793	283801000.0	5729466911	85457389160	2.652	0.032	2.3462	1.10626	3.56729	2.14555	0	0	0.0515437	13.75	2.376	0.151	200SPD_DIA	228_Pantoea_agglomerans_DSM3493_DIA200_4646_report.stats.tsv	228_Pantoea_agglomerans_DSM3493_DIA200_4646	Probe 1-96_200SPD_diaPASEF_diann_res	12810	Pantoea agglomerans	549	UniProt	UP001158961	DSM 3493(T)	DAPP-PG734	4972	36.06194690265487
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Pantoea_agglomerans__60_1-26-2024_4658.d	12529	1764	284397000.0	6081369152	92108464836	2.702	0.033	2.93512	1.07526	4.29299	2.04205	0	0	0.0514424	13.581	2.359	0.149	200SPD_DIA	229_Pantoea_agglomerans_DSM1619_DIA200_4658_report.stats.tsv	229_Pantoea_agglomerans_DSM1619_DIA200_4658	Probe 1-96_200SPD_diaPASEF_diann_res	11353	Pantoea agglomerans	549	UniProt	UP001158961	DSM 1619	DAPP-PG734	4972	35.478680611423975
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Paracoccus_yeei__83_1-26-2024_4704.d	15227	1801	317632000.0	6068282235	92118939588	2.813	0.034	3.48117	1.08139	4.58392	2.06006	0	0	0.0489982	13.984	2.378	0.161	200SPD_DIA	230_Paracoccus_yeei_DSM30768_DIA200_4704_report.stats.tsv	230_Paracoccus_yeei_DSM30768_DIA200_4704	Probe 1-96_200SPD_diaPASEF_diann_res	13560	Paracoccus yeei	147645	UniProt	UP000191257	DSM 30768	FDAARGOS_252	4275	42.12865497076023
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Proteus_mirabilis__71_1-26-2024_4680.d	11878	1426	224461000.0	4360879208	61795733652	2.714	0.033	4.29935	1.10299	6.20658	2.34322	0	0	0.0513054	13.503	2.356	0.16	200SPD_DIA	232_Proteus_mirabilis_DSM4479_DIA200_4680_report.stats.tsv	232_Proteus_mirabilis_DSM4479_DIA200_4680	Probe 1-96_200SPD_diaPASEF_diann_res	10665	Proteus mirabilis	584	UniProt	UP000008319	DSM 4479(T)	HI4320	3661	38.95110625512155
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Proteus_mirabilis__76_1-26-2024_4690.d	12973	1519	375278000.0	6672021896	104874785856	2.886	0.035	4.3139	1.06829	5.69582	1.76692	0	0	0.052944	13.752	2.378	0.176	200SPD_DIA	233_Proteus_mirabilis_DSM788_DIA200_4690_report.stats.tsv	233_Proteus_mirabilis_DSM788_DIA200_4690	Probe 1-96_200SPD_diaPASEF_diann_res	11302	Proteus mirabilis	584	UniProt	UP000008319	DSM 788	HI4320	3661	41.491395793499045
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Proteus_vulgaris___63_1-26-2024_4664.d	12915	1503	236745000.0	4318439336	61691275288	2.753	0.033	3.54651	1.07645	4.9682	2.20696	0	0	0.0477457	13.604	2.371	0.165	200SPD_DIA	246_Proteus_vulgaris_DSM13387_DIA200_4664_report.stats.tsv	246_Proteus_vulgaris_DSM13387_DIA200_4664	Probe 1-96_200SPD_diaPASEF_diann_res	11625	Proteus vulgaris	585	UniProt	UP000254331	DSM 13387(T)	NCTC10376	3963	37.925813777441334
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Proteus_vulgaris___62_1-26-2024_4662.d	12983	1507	262040000.0	4853128938	71034110036	2.678	0.032	3.55142	0.999152	4.9514	2.22683	0	0	0.0493976	13.429	2.355	0.16	200SPD_DIA	247_Proteus_vulgaris_DSM2140_DIA200_4662_report.stats.tsv	247_Proteus_vulgaris_DSM2140_DIA200_4662	Probe 1-96_200SPD_diaPASEF_diann_res	11695	Proteus vulgaris	585	UniProt	UP000254331	DSM 2140	NCTC10376	3963	38.02674741357557
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_agalactiae_16_1-25-2024_4570.d	10169	1018	329902000.0	6400894514	97348042174	2.721	0.033	1.66199	1.11803	2.91169	1.89129	0	0	0.0509551	13.715	2.388	0.241	200SPD_DIA	249_Streptococcus_agalactiae_DSM6784_DIA200_4570_report.stats.tsv	249_Streptococcus_agalactiae_DSM6784_DIA200_4570	Probe 1-96_200SPD_diaPASEF_diann_res	8819	Streptococcus agalactiae	1311	UniProt	UP000000821	DSM 6784	ATCC BAA-611	2105	48.36104513064133
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Providencia_rettgeri_34_1-26-2024_4606.d	10277	1361	171089000.0	4105280986	55656678552	2.731	0.033	2.00573	1.11934	3.4402	2.21802	0	0	0.0469178	13.262	2.346	0.146	200SPD_DIA	250_Providencia_rettgeri_DSM4542_DIA200_4606_report.stats.tsv	250_Providencia_rettgeri_DSM4542_DIA200_4606	Probe 1-96_200SPD_diaPASEF_diann_res	9252	Providencia rettgeri	587	UniProt	UP001155882	DSM 4542(T)	2021EL-01139	4250	32.023529411764706
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_dysgalactiae_subsp_dysgalactiae_9_1-25-2024_4556.d	8240	940	151487000.0	3499283770	45645180452	2.764	0.033	1.81017	1.17605	3.65445	2.27656	0	0	0.0520823	13.399	2.354	0.171	200SPD_DIA	251_Streptococcus_dysgalactiae_ssp_dysgalactiae_DSM20662_DIA200_4556_report.stats.tsv	251_Streptococcus_dysgalactiae_ssp_dysgalactiae_DSM20662_DIA200_4556	Probe 1-96_200SPD_diaPASEF_diann_res	7341	Streptococcus dysgalactiae_ssp_dysgalactiae	99822	UniProt	UP000254797	DSM 20662(T)	NCTC4670	2191	42.90278411684162
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Providencia_rettgeri_73_1-26-2024_4684.d	13062	1574	274899000.0	5663220430	83651432352	2.788	0.034	4.51881	1.03974	5.86423	1.9787	0	0	0.0499745	13.625	2.367	0.162	200SPD_DIA	252_Providencia_rettgeri_DSM1131_DIA200_4684_report.stats.tsv	252_Providencia_rettgeri_DSM1131_DIA200_4684	Probe 1-96_200SPD_diaPASEF_diann_res	11632	Providencia rettgeri	587	UniProt	UP001155882	DSM 1131(T)	2021EL-01139	4250	37.03529411764706
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_dysgalactiae_subsp_equisimilis_7_1-25-2024_4552.d	8807	996	182203000.0	3814352838	50803921378	2.765	0.033	1.66555	1.12426	3.31409	2.34783	0	0	0.0507434	13.554	2.36	0.165	200SPD_DIA	253_Streptococcus_dysgalactiae_ssp_equisimilis_DSM6176_DIA200_4552_report.stats.tsv	253_Streptococcus_dysgalactiae_ssp_equisimilis_DSM6176_DIA200_4552	Probe 1-96_200SPD_diaPASEF_diann_res	7809	Streptococcus dysgalactiae_ssp_equisimilis	119602	UniProt	UP000009215	DSM 6176	AC-2713	2195	45.37585421412301
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Providencia_stuartii_24_1-26-2024_4586.d	14028	1612	317042000.0	5991383669	88834860264	2.805	0.034	1.77958	1.07605	3.28561	2.07994	0	0	0.0494908	13.745	2.373	0.159	200SPD_DIA	254_Providencia_stuartii_DSM4539_DIA200_4586_report.stats.tsv	254_Providencia_stuartii_DSM4539_DIA200_4586	Probe 1-96_200SPD_diaPASEF_diann_res	12383	Providencia stuartii	588	UniProt	UP000005012	DSM 4539(T)	MRSN 2154	4220	38.199052132701425
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_dysgalactiae_subsp_equisimilis_11_1-25-2024_4560.d	10515	1077	338776000.0	6745352484	103622250000	2.666	0.032	1.74881	1.14274	2.95696	1.96408	0	0	0.0509965	13.841	2.387	0.202	200SPD_DIA	255_Streptococcus_dysgalactiae_ssp_equisimilis_DSM23147_DIA200_4560_report.stats.tsv	255_Streptococcus_dysgalactiae_ssp_equisimilis_DSM23147_DIA200_4560	Probe 1-96_200SPD_diaPASEF_diann_res	9123	Streptococcus dysgalactiae_ssp_equisimilis	119602	UniProt	UP000009215	DSM 23147(T)	AC-2713	2195	49.066059225512525
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Providencia_stuartii_74_1-26-2024_4686.d	11644	1481	170898000.0	4054085364	54828847224	2.704	0.033	4.35354	1.02488	5.70063	2.22435	0	0	0.0470316	13.428	2.348	0.142	200SPD_DIA	256_Providencia_stuartii_DSM2250_DIA200_4686_report.stats.tsv	256_Providencia_stuartii_DSM2250_DIA200_4686	Probe 1-96_200SPD_diaPASEF_diann_res	10545	Providencia stuartii	588	UniProt	UP000005012	DSM 2250	MRSN 2154	4220	35.094786729857816
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_pneumoniae___14_1-25-2024_4566.d	6391	833	59291800.0	2449207246	29790493848	2.659	0.032	1.72602	1.12624	3.41533	2.76114	0	0	0.0453057	12.689	2.264	0.139	200SPD_DIA	261_Streptococcus_pneumoniae_DSM11865_DIA200_4566_report.stats.tsv	261_Streptococcus_pneumoniae_DSM11865_DIA200_4566	Probe 1-96_200SPD_diaPASEF_diann_res	5912	Streptococcus pneumoniae	1313	UniProt	UP000000585	DSM 11865	ATCC BAA-334	2109	39.49739212897108
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_pyogenes__17_1-25-2024_4572.d	8787	939	208139000.0	4387281427	60038790936	2.706	0.033	1.7347	0.982761	3.18975	2.07427	0	0	0.0488317	13.625	2.369	0.183	200SPD_DIA	263_Streptococcus_pyogenes_DSM2071_DIA200_4572_report.stats.tsv	263_Streptococcus_pyogenes_DSM2071_DIA200_4572	Probe 1-96_200SPD_diaPASEF_diann_res	7744	Streptococcus pyogenes	1314	UniProt	UP000000750	DSM 2071	ATCC 700294 / SF370 / Serotype M1	1690	55.56213017751479
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Pseudomonas_stutzeri_27_1-26-2024_4592.d	12038	1593	175154000.0	3951512058	53098219434	2.778	0.034	1.89938	1.16734	3.4807	2.29096	0	0	0.0496996	13.455	2.344	0.125	200SPD_DIA	264_Pseudomonas_stutzeri_DSM5190_DIA200_4592_report.stats.tsv	264_Pseudomonas_stutzeri_DSM5190_DIA200_4592	Probe 1-96_200SPD_diaPASEF_diann_res	10912	Pseudomonas stutzeri	316	UniProt	UP000000233	DSM 5190(T)	A1501	4092	38.929618768328446
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_pyogenes__15_1-25-2024_4568.d	8131	881	183737000.0	4264082985	58213553888	2.543	0.031	1.62794	1.04375	3.16536	2.19333	0	0	0.0495097	13.499	2.357	0.166	200SPD_DIA	265_Streptococcus_pyogenes_DSM2072_DIA200_4568_report.stats.tsv	265_Streptococcus_pyogenes_DSM2072_DIA200_4568	Probe 1-96_200SPD_diaPASEF_diann_res	7251	Streptococcus pyogenes	1314	UniProt	UP000000750	DSM 2072	ATCC 700294 / SF370 / Serotype M1	1690	52.1301775147929
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Pseudomonas_stutzeri_93_1-27-2024_4724.d	8202	1254	167207000.0	5180182697	74248081424	2.891	0.035	2.94238	1.09951	4.32373	2.07835	0	0	0.0489866	13.297	2.347	0.141	200SPD_DIA	266_Pseudomonas_stutzeri_DSM13592_DIA200_4724_report.stats.tsv	266_Pseudomonas_stutzeri_DSM13592_DIA200_4724	Probe 1-96_200SPD_diaPASEF_diann_res	7293	Pseudomonas stutzeri	316	UniProt	UP000000233	DSM 13592	A1501	4092	30.64516129032258
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_sanguinis_19_1-25-2024_4576.d	6942	1027	91312300.0	2681689291	33768444192	2.573	0.031	1.78111	1.11079	3.55048	2.42568	0	0	0.0465568	12.975	2.302	0.152	200SPD_DIA	267_Streptococcus_sanguinis_DSM20068_DIA200_4576_report.stats.tsv	267_Streptococcus_sanguinis_DSM20068_DIA200_4576	Probe 1-96_200SPD_diaPASEF_diann_res	6343	Streptococcus sanguinis	1305	UniProt	UP000002148	DSM 20068(T)	SK36	2269	45.26223005729396
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Streptococcus_sanguinis_18_1-25-2024_4574.d	9653	1106	225539000.0	5054993768	70520761488	2.759	0.033	1.77856	1.02686	3.17482	2.03709	0	0	0.0494556	13.51	2.345	0.183	200SPD_DIA	269_Streptococcus_sanguinis_DSM20567_DIA200_4574_report.stats.tsv	269_Streptococcus_sanguinis_DSM20567_DIA200_4574	Probe 1-96_200SPD_diaPASEF_diann_res	8525	Streptococcus sanguinis	1305	UniProt	UP000002148	DSM 20567	SK36	2269	48.74394006170119
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Shigella_boydii_29_1-26-2024_4596.d	12919	1431	320613000.0	5733730577	84677242010	2.819	0.034	1.71113	1.1134	3.3169	2.12971	0	0	0.0526205	13.773	2.378	0.157	200SPD_DIA	270_Shigella_boydii_DSM7532_DIA200_4596_report.stats.tsv	270_Shigella_boydii_DSM7532_DIA200_4596	Probe 1-96_200SPD_diaPASEF_diann_res	11356	Shigella boydii	621	UniProt	UP000001030	DSM 7532(T)	BS512	4143	34.54018826937002
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Vibrio_cholerae_20_1-25-2024_4578.d	13522	1685	237736000.0	4858539533	67444413312	2.734	0.033	1.85038	1.04392	3.41485	2.24391	0	0	0.0558607	13.529	2.357	0.137	200SPD_DIA	271_Vibrio_cholerae_DSM100200_DIA200_4578_report.stats.tsv	271_Vibrio_cholerae_DSM100200_DIA200_4578	Probe 1-96_200SPD_diaPASEF_diann_res	12146	Vibrio cholerae	666	UniProt	UP000000584	DSM 100200(T)	ATCC 39315	3781	44.5649299127215
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Shigella_dysenteriae_81_1-26-2024_4700.d	10307	1265	195155000.0	4491224466	62400817404	2.656	0.032	3.51578	1.03917	5.12837	2.10158	0	0	0.0504611	13.479	2.365	0.162	200SPD_DIA	272_Shigella_dysenteriae_DSM103303_DIA200_4700_report.stats.tsv	272_Shigella_dysenteriae_DSM103303_DIA200_4700	Probe 1-96_200SPD_diaPASEF_diann_res	9227	Shigella dysenteriae	622	UniProt	UP000002716	DSM 103303	Sd197	3897	32.46086733384655
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Vibrio_cholerae_61_1-26-2024_4660.d	13372	1641	268508000.0	5231257126	76152915344	2.842	0.034	3.16254	1.07507	4.67776	2.15177	0	0	0.0503114	13.685	2.38	0.159	200SPD_DIA	273_Vibrio_cholerae_DSM101014_DIA200_4660_report.stats.tsv	273_Vibrio_cholerae_DSM101014_DIA200_4660	Probe 1-96_200SPD_diaPASEF_diann_res	11981	Vibrio cholerae	666	UniProt	UP000000584	DSM 101014	ATCC 39315	3781	43.401216609362606
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Shigella_flexneri_37_1-26-2024_4612.d	11941	1369	259821000.0	5273108890	75281520238	2.682	0.032	2.10572	1.12699	3.63176	2.02941	0	0	0.0506115	13.721	2.379	0.162	200SPD_DIA	274_Shigella_flexneri_DSM4782_DIA200_4612_report.stats.tsv	274_Shigella_flexneri_DSM4782_DIA200_4612	Probe 1-96_200SPD_diaPASEF_diann_res	10618	Shigella flexneri	623	UniProt	UP000001006	DSM 4782(T)	301	4103	33.365829880575184
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Yersinia_pseudotuberculosis_78_1-26-2024_4694.d	13211	1438	328478000.0	6007317646	90526325976	2.805	0.034	3.9952	1.03823	5.38312	1.94351	0	0	0.0500006	13.851	2.39	0.169	200SPD_DIA	275_Yersinia_pseudotuberculosis_DSM22972_DIA200_4694_report.stats.tsv	275_Yersinia_pseudotuberculosis_DSM22972_DIA200_4694	Probe 1-96_200SPD_diaPASEF_diann_res	11529	Yersinia pseudotuberculosis	633	UniProt	UP000001011	DSM 22972	IP32953	4016	35.80677290836653
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Shigella_sonnei__84_1-26-2024_4706.d	13844	1536	449716000.0	8107569422	135607074988	2.832	0.034	3.3149	1.26857	4.66658	1.98304	0	0	0.0527293	14.026	2.4	0.2	200SPD_DIA	278_Shigella_sonnei_DSM25715_DIA200_4706_report.stats.tsv	278_Shigella_sonnei_DSM25715_DIA200_4706	Probe 1-96_200SPD_diaPASEF_diann_res	11910	Shigella sonnei	624	UniProt	UP000002529	DSM 25715	Ss046	4068	37.75811209439528
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Sphingomonas_paucimobilis_82_1-26-2024_4702.d	15396	1866	314912000.0	5806855917	86533615794	2.739	0.033	3.38259	1.11779	4.35066	2.1804	0	0	0.056568	14.065	2.373	0.167	200SPD_DIA	280_Sphingomonas_paucimobilis_DSM30198_DIA200_4702_report.stats.tsv	280_Sphingomonas_paucimobilis_DSM30198_DIA200_4702	Probe 1-96_200SPD_diaPASEF_diann_res	13792	Sphingomonas paucimobilis	13689	UniProt	UP000594836	DSM 30198	DSM 30198	4127	45.21444148291737
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Staphylococcus_capitis_subsp_capitis_30_1-26-2024_4598.d	8645	1016	139102000.0	3346347466	43342892196	2.772	0.033	1.83228	1.10014	3.43038	2.29728	0	0	0.0495587	13.416	2.383	0.198	200SPD_DIA	281_Staphylococcus_capitis_ssp_capitis_DSM20326_DIA200_4598_report.stats.tsv	281_Staphylococcus_capitis_ssp_capitis_DSM20326_DIA200_4598	Probe 1-96_200SPD_diaPASEF_diann_res	7660	Staphylococcus capitis_ssp_capitis	72758	UniProt	UP000550736	DSM 20326(T)	"""12-86"""	2537	40.047299960583366
