File.Name	Precursors.Identified	Proteins.Identified	Total.Quantity	MS1.Signal	MS2.Signal	FWHM.Scans	FWHM.RT	Median.Mass.Acc.MS1	Median.Mass.Acc.MS1.Corrected	Median.Mass.Acc.MS2	Median.Mass.Acc.MS2.Corrected	MS2.Mass.Instability	Normalisation.Instability	Median.RT.Prediction.Acc	Average.Peptide.Length	Average.Peptide.Charge	Average.Missed.Tryptic.Cleavages	Group	Filename	Subfolder	Root	Peptides.Identified	Organism	Taxonomic ID (NCBI)	Database	Proteome_ID	Strain_ID_Experiment	Strain_ID_UniProt	Total.Protein.Number.Ref	Protein.Identification.Rate
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Legionella_pneumophila_subsp_pascullei_79_1-28-2024_4888.d	8219	1155	115518000.0	2664747470	21065500152	1.964	0.016	2.47689	1.13641	3.61431	2.20951	0	0	0.0165268	13.431	2.339	0.15	500SPD_DIA	180_Legionella_pneumophila_ssp_pascullei_DSM7515_DIA500_4888_report.stats.tsv	180_Legionella_pneumophila_ssp_pascullei_DSM7515_DIA500_4888	Probe 1-96_500SPD_diaPASEF_diann_res	7498	Legionella pneumophila_ssp_pascullei	91890	UniProt	UP000249566	DSM 7515(T)	NCTC12272	3056	37.794502617801044
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Legionella_pneumophila_subsp_pneumophila_68_1-27-2024_4866.d	8757	1200	125585000.0	2814414010	22821064646	1.992	0.017	2.06796	1.13176	3.52274	2.25559	0	0	0.0157342	13.447	2.343	0.155	500SPD_DIA	184_Legionella_pneumophila_ssp_pneumophila_DSM7513_DIA500_4866_report.stats.tsv	184_Legionella_pneumophila_ssp_pneumophila_DSM7513_DIA500_4866	Probe 1-96_500SPD_diaPASEF_diann_res	8022	Legionella pneumophila_ssp_pneumophila	91891	UniProt	UP000000609	DSM 7513(T)	DSM 7513	2930	40.955631399317404
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Leuconostoc_pseudomesenteroides__96_1-28-2024_4922.d	4873	745	79798700.0	2203161083	17124750206	1.941	0.016	2.04102	1.1076	3.30292	2.22048	0	0	0.0148677	13.48	2.304	0.15	500SPD_DIA	200_Leuconostoc_pseudomesenteroides_DSM20193_DIA500_4922_report.stats.tsv	200_Leuconostoc_pseudomesenteroides_DSM20193_DIA500_4922	Probe 1-96_500SPD_diaPASEF_diann_res	4472	Leuconostoc pseudomesenteroides	33968	UniProt	UP000321296	DSM 20193(T)	CBA3630	2115	35.22458628841608
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Micrococcus_luteus__4_1-27-2024_4738.d	5062	827	33759000.0	1093504272	8703355944	1.981	0.017	2.57336	1.13416	4.30541	2.65345	0	0	0.0148199	13.861	2.341	0.136	500SPD_DIA	210_Micrococcus_luteus_DSM20030_DIA500_4738_report.stats.tsv	210_Micrococcus_luteus_DSM20030_DIA500_4738	Probe 1-96_500SPD_diaPASEF_diann_res	4734	Micrococcus luteus	1270	UniProt	UP000000738	DSM 20030(T)	ATCC 4698/DSM 20030	2207	37.47168101495242
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Micrococcus_luteus__85_1-28-2024_4900.d	5815	871	100215000.0	2729187189	23282691704	2.053	0.017	1.79753	1.15198	3.10545	2.06434	0	0	0.0155937	13.836	2.348	0.134	500SPD_DIA	212_Micrococcus_luteus_DSM14234_DIA500_4900_report.stats.tsv	212_Micrococcus_luteus_DSM14234_DIA500_4900	Probe 1-96_500SPD_diaPASEF_diann_res	5323	Micrococcus luteus	1270	UniProt	UP000000738	DSM 14234	ATCC 4698/DSM 20030	2207	39.46533756230177
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Moraxella_catarrhalis__50_1-27-2024_4830.d	7589	879	161450000.0	3601270638	32857172504	1.905	0.016	2.50261	1.08932	3.68263	1.99946	0	0	0.0156483	13.889	2.378	0.16	500SPD_DIA	214_Moraxella_catarrhalis_DSM9143_DIA500_4830_report.stats.tsv	214_Moraxella_catarrhalis_DSM9143_DIA500_4830	Probe 1-96_500SPD_diaPASEF_diann_res	6765	Moraxella catarrhalis	480	UniProt	UP000280228	DSM 9143(T)	46P58B1	2116	41.540642722117205
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Moraxella_catarrhalis__48_1-27-2024_4826.d	7040	855	137722000.0	3386062989	30093731752	1.961	0.016	2.03971	1.20474	3.40159	1.97151	0	0	0.0155612	13.777	2.367	0.17	500SPD_DIA	216_Moraxella_catarrhalis_DSM11994_DIA500_4826_report.stats.tsv	216_Moraxella_catarrhalis_DSM11994_DIA500_4826	Probe 1-96_500SPD_diaPASEF_diann_res	6270	Moraxella catarrhalis	480	UniProt	UP000280228	DSM 11994	46P58B1	2116	40.406427221172024
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Morganella_morganii_subsp_morganii_47_1-27-2024_4824.d	7465	1071	128434000.0	2991959462	25430846744	2.039	0.017	2.55809	1.0922	3.90508	1.95544	0	0	0.0146208	13.529	2.325	0.154	500SPD_DIA	218_Morganella_morganii_ssp_morganii_DSM30164_DIA500_4824_report.stats.tsv	218_Morganella_morganii_ssp_morganii_DSM30164_DIA500_4824	Probe 1-96_500SPD_diaPASEF_diann_res	6799	Morganella morganii_ssp_morganii	180434	UniProt	UP000011834	DSM 30164(T)	KT	3510	30.512820512820515
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Morganella_morganii_subsp_morganii_46_1-27-2024_4822.d	7801	1125	135117000.0	3096233642	26502198616	2.012	0.017	2.29716	1.14404	3.5482	1.98337	0	0	0.0143788	13.71	2.339	0.162	500SPD_DIA	220_Morganella_morganii_ssp_morganii_DSM30117_DIA500_4822_report.stats.tsv	220_Morganella_morganii_ssp_morganii_DSM30117_DIA500_4822	Probe 1-96_500SPD_diaPASEF_diann_res	7063	Morganella morganii_ssp_morganii	180434	UniProt	UP000011834	DSM 30117	KT	3510	32.05128205128205
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Morganella_morganii_subsp_sibonii_55_1-27-2024_4840.d	6610	1021	130328000.0	3310220913	29344535052	1.948	0.016	2.58798	1.11395	3.64193	1.89502	0	0	0.0140979	13.544	2.335	0.16	500SPD_DIA	222_Morganella_morganii_ssp_sibonii_DSM14850_DIA500_4840_report.stats.tsv	222_Morganella_morganii_ssp_sibonii_DSM14850_DIA500_4840	Probe 1-96_500SPD_diaPASEF_diann_res	5991	Morganella morganii_ssp_sibonii	180435	UniProt	UP000011834	DSM 14850(T)	KT	3510	29.088319088319086
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Morganella_morganii_subsp_sibonii_44_1-27-2024_4818.d	6520	1021	115299000.0	2779822537	22910105182	2.032	0.017	2.24024	1.06886	3.53183	1.98285	0	0	0.0140149	13.458	2.304	0.144	500SPD_DIA	224_Morganella_morganii_ssp_sibonii_DSM6675_DIA500_4818_report.stats.tsv	224_Morganella_morganii_ssp_sibonii_DSM6675_DIA500_4818	Probe 1-96_500SPD_diaPASEF_diann_res	5963	Morganella morganii_ssp_sibonii	180435	UniProt	UP000011834	DSM 6675	KT	3510	29.088319088319086
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Neisseria_gonorrhoeae__52_1-27-2024_4834.d	6225	832	125399000.0	3471306186	30823705712	1.991	0.017	2.72207	1.1096	4.14542	1.90452	0	0	0.0160846	13.441	2.294	0.16	500SPD_DIA	225_Neisseria_gonorrhoeae_DSM9188_DIA500_4834_report.stats.tsv	225_Neisseria_gonorrhoeae_DSM9188_DIA500_4834	Probe 1-96_500SPD_diaPASEF_diann_res	5698	Neisseria gonorrhoeae	485	UniProt	UP000000535	DSM 9188(T)	ATCC 700825	2106	39.50617283950617
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Neisseria_gonorrhoeae__51_1-27-2024_4832.d	6237	840	119270000.0	3110618787	26891234750	2.015	0.017	2.80959	1.02406	4.20385	2.06184	0	0	0.0153287	13.374	2.313	0.167	500SPD_DIA	226_Neisseria_gonorrhoeae_DSM9189_DIA500_4832_report.stats.tsv	226_Neisseria_gonorrhoeae_DSM9189_DIA500_4832	Probe 1-96_500SPD_diaPASEF_diann_res	5685	Neisseria gonorrhoeae	485	UniProt	UP000000535	DSM 9189	ATCC 700825	2106	39.88603988603989
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Neisseria_meningitidis__49_1-27-2024_4828.d	5589	805	115787000.0	3039767899	25923781406	1.983	0.017	2.24187	1.07651	3.53648	1.82689	0	0	0.0171363	13.061	2.28	0.16	500SPD_DIA	227_Neisseria_meningitidis_DSM10036_DIA500_4828_report.stats.tsv	227_Neisseria_meningitidis_DSM10036_DIA500_4828	Probe 1-96_500SPD_diaPASEF_diann_res	5153	Neisseria meningitidis	487	UniProt	UP000000425	DSM 10036(T)	MC58	2001	40.229885057471265
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Pantoea_agglomerans__54_1-27-2024_4838.d	8336	1361	154540000.0	3380198686	30055107408	2.034	0.017	2.69529	1.11002	3.89206	1.93338	0	0	0.0157873	13.744	2.328	0.147	500SPD_DIA	228_Pantoea_agglomerans_DSM3493_DIA500_4838_report.stats.tsv	228_Pantoea_agglomerans_DSM3493_DIA500_4838	Probe 1-96_500SPD_diaPASEF_diann_res	7626	Pantoea agglomerans	549	UniProt	UP001158961	DSM 3493(T)	DAPP-PG734	4972	27.37329042638777
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Pantoea_agglomerans__60_1-27-2024_4850.d	7632	1260	151033000.0	3664653948	33204367216	2.012	0.017	2.38458	1.11013	3.51909	1.85559	0	0	0.0153199	13.818	2.33	0.152	500SPD_DIA	229_Pantoea_agglomerans_DSM1619_DIA500_4850_report.stats.tsv	229_Pantoea_agglomerans_DSM1619_DIA500_4850	Probe 1-96_500SPD_diaPASEF_diann_res	7002	Pantoea agglomerans	549	UniProt	UP001158961	DSM 1619	DAPP-PG734	4972	25.341914722445697
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Paracoccus_yeei__83_1-28-2024_4896.d	9440	1451	182843000.0	3891667188	35756616504	2.013	0.017	2.27413	1.15555	3.50674	1.84896	0	0	0.0162421	14.047	2.339	0.16	500SPD_DIA	230_Paracoccus_yeei_DSM30768_DIA500_4896_report.stats.tsv	230_Paracoccus_yeei_DSM30768_DIA500_4896	Probe 1-96_500SPD_diaPASEF_diann_res	8634	Paracoccus yeei	147645	UniProt	UP000191257	DSM 30768	FDAARGOS_252	4275	33.941520467836256
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Proteus_mirabilis__71_1-28-2024_4872.d	7503	1071	137269000.0	3110286092	26777145448	1.925	0.016	2.54794	1.10872	3.58309	1.9141	0	0	0.0152701	13.795	2.35	0.165	500SPD_DIA	232_Proteus_mirabilis_DSM4479_DIA500_4872_report.stats.tsv	232_Proteus_mirabilis_DSM4479_DIA500_4872	Probe 1-96_500SPD_diaPASEF_diann_res	6814	Proteus mirabilis	584	UniProt	UP000008319	DSM 4479(T)	HI4320	3661	29.254302103250478
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Proteus_mirabilis__76_1-28-2024_4882.d	7924	1129	172463000.0	3857842033	34802732616	1.937	0.016	2.12434	1.12098	3.42134	1.82247	0	0	0.0155652	13.849	2.344	0.166	500SPD_DIA	233_Proteus_mirabilis_DSM788_DIA500_4882_report.stats.tsv	233_Proteus_mirabilis_DSM788_DIA500_4882	Probe 1-96_500SPD_diaPASEF_diann_res	7114	Proteus mirabilis	584	UniProt	UP000008319	DSM 788	HI4320	3661	30.8385686970773
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Proteus_vulgaris___63_1-27-2024_4856.d	7741	1115	123988000.0	2841868628	23725072152	1.896	0.016	2.67236	1.08111	3.95468	2.09236	0	0	0.0153668	13.628	2.339	0.161	500SPD_DIA	246_Proteus_vulgaris_DSM13387_DIA500_4856_report.stats.tsv	246_Proteus_vulgaris_DSM13387_DIA500_4856	Probe 1-96_500SPD_diaPASEF_diann_res	7045	Proteus vulgaris	585	UniProt	UP000254331	DSM 13387(T)	NCTC10376	3963	28.13525107241988
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Proteus_vulgaris___62_1-27-2024_4854.d	8005	1108	145122000.0	3040493690	25835904152	1.993	0.017	2.54068	1.12638	3.77073	2.02225	0	0	0.0156655	13.801	2.351	0.159	500SPD_DIA	247_Proteus_vulgaris_DSM2140_DIA500_4854_report.stats.tsv	247_Proteus_vulgaris_DSM2140_DIA500_4854	Probe 1-96_500SPD_diaPASEF_diann_res	7242	Proteus vulgaris	585	UniProt	UP000254331	DSM 2140	NCTC10376	3963	27.95861720918496
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_agalactiae_16_1-27-2024_4762.d	5817	759	124046000.0	3160828497	27504444192	2.009	0.017	2.4381	1.16716	3.8431	2.00159	0	0	0.0144217	13.514	2.328	0.22	500SPD_DIA	249_Streptococcus_agalactiae_DSM6784_DIA500_4762_report.stats.tsv	249_Streptococcus_agalactiae_DSM6784_DIA500_4762	Probe 1-96_500SPD_diaPASEF_diann_res	5226	Streptococcus agalactiae	1311	UniProt	UP000000821	DSM 6784	ATCC BAA-611	2105	36.05700712589074
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Providencia_rettgeri_34_1-27-2024_4798.d	6025	1011	101504000.0	2864843853	24104087968	1.919	0.016	2.20489	1.0939	3.40441	2.02723	0	0	0.0138883	13.186	2.294	0.142	500SPD_DIA	250_Providencia_rettgeri_DSM4542_DIA500_4798_report.stats.tsv	250_Providencia_rettgeri_DSM4542_DIA500_4798	Probe 1-96_500SPD_diaPASEF_diann_res	5573	Providencia rettgeri	587	UniProt	UP001155882	DSM 4542(T)	2021EL-01139	4250	23.788235294117648
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_dysgalactiae_subsp_dysgalactiae_9_1-27-2024_4748.d	4998	661	74868000.0	2138980263	17311356352	1.835	0.015	2.42952	1.05823	3.78591	2.07394	0	0	0.0145137	13.258	2.306	0.157	500SPD_DIA	251_Streptococcus_dysgalactiae_ssp_dysgalactiae_DSM20662_DIA500_4748_report.stats.tsv	251_Streptococcus_dysgalactiae_ssp_dysgalactiae_DSM20662_DIA500_4748	Probe 1-96_500SPD_diaPASEF_diann_res	4612	Streptococcus dysgalactiae_ssp_dysgalactiae	99822	UniProt	UP000254797	DSM 20662(T)	NCTC4670	2191	30.168872660885445
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Providencia_rettgeri_73_1-28-2024_4876.d	7679	1176	137816000.0	3227854907	27838875120	2.054	0.017	2.85191	1.06337	3.99573	2.09611	0	0	0.0141339	13.705	2.325	0.165	500SPD_DIA	252_Providencia_rettgeri_DSM1131_DIA500_4876_report.stats.tsv	252_Providencia_rettgeri_DSM1131_DIA500_4876	Probe 1-96_500SPD_diaPASEF_diann_res	7028	Providencia rettgeri	587	UniProt	UP001155882	DSM 1131(T)	2021EL-01139	4250	27.67058823529412
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_dysgalactiae_subsp_equisimilis_7_1-27-2024_4744.d	5514	733	92029500.0	2296881710	18982406464	1.954	0.016	2.28831	0.980315	3.69919	2.106	0	0	0.0157405	13.488	2.321	0.151	500SPD_DIA	253_Streptococcus_dysgalactiae_ssp_equisimilis_DSM6176_DIA500_4744_report.stats.tsv	253_Streptococcus_dysgalactiae_ssp_equisimilis_DSM6176_DIA500_4744	Probe 1-96_500SPD_diaPASEF_diann_res	5043	Streptococcus dysgalactiae_ssp_equisimilis	119602	UniProt	UP000009215	DSM 6176	AC-2713	2195	33.39407744874715
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Providencia_stuartii_24_1-27-2024_4778.d	7421	1096	134865000.0	3033956370	26068992496	2.049	0.017	2.74535	1.13757	3.74295	1.94213	0	0	0.0156862	13.527	2.312	0.137	500SPD_DIA	254_Providencia_stuartii_DSM4539_DIA500_4778_report.stats.tsv	254_Providencia_stuartii_DSM4539_DIA500_4778	Probe 1-96_500SPD_diaPASEF_diann_res	6802	Providencia stuartii	588	UniProt	UP000005012	DSM 4539(T)	MRSN 2154	4220	25.971563981042657
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_dysgalactiae_subsp_equisimilis_11_1-27-2024_4752.d	6504	829	148489000.0	3459360681	30840155360	1.955	0.016	2.55061	1.21427	3.54514	2.07213	0	0	0.0151584	13.685	2.332	0.179	500SPD_DIA	255_Streptococcus_dysgalactiae_ssp_equisimilis_DSM23147_DIA500_4752_report.stats.tsv	255_Streptococcus_dysgalactiae_ssp_equisimilis_DSM23147_DIA500_4752	Probe 1-96_500SPD_diaPASEF_diann_res	5827	Streptococcus dysgalactiae_ssp_equisimilis	119602	UniProt	UP000009215	DSM 23147(T)	AC-2713	2195	37.76765375854214
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Providencia_stuartii_74_1-28-2024_4878.d	6952	1078	91811000.0	2434797603	19470844648	1.943	0.016	2.72668	1.16246	3.96474	2.23453	0	0	0.0150733	13.38	2.304	0.136	500SPD_DIA	256_Providencia_stuartii_DSM2250_DIA500_4878_report.stats.tsv	256_Providencia_stuartii_DSM2250_DIA500_4878	Probe 1-96_500SPD_diaPASEF_diann_res	6454	Providencia stuartii	588	UniProt	UP000005012	DSM 2250	MRSN 2154	4220	25.545023696682463
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_pneumoniae___14_1-27-2024_4758.d	3742	636	36409500.0	1599741324	12820223760	1.975	0.017	2.34153	1.10891	3.92916	2.44332	0	0	0.0135166	12.663	2.239	0.134	500SPD_DIA	261_Streptococcus_pneumoniae_DSM11865_DIA500_4758_report.stats.tsv	261_Streptococcus_pneumoniae_DSM11865_DIA500_4758	Probe 1-96_500SPD_diaPASEF_diann_res	3534	Streptococcus pneumoniae	1313	UniProt	UP000000585	DSM 11865	ATCC BAA-334	2109	30.156472261735416
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_pyogenes__17_1-27-2024_4764.d	5834	765	108449000.0	2556259088	20779698520	1.989	0.017	2.39451	1.12698	3.73465	2.00554	0	0	0.016047	13.415	2.323	0.168	500SPD_DIA	263_Streptococcus_pyogenes_DSM2071_DIA500_4764_report.stats.tsv	263_Streptococcus_pyogenes_DSM2071_DIA500_4764	Probe 1-96_500SPD_diaPASEF_diann_res	5293	Streptococcus pyogenes	1314	UniProt	UP000000750	DSM 2071	ATCC 700294 / SF370 / Serotype M1	1690	45.26627218934911
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Pseudomonas_stutzeri_27_1-27-2024_4784.d	7327	1169	106778000.0	2762479724	23600321340	1.982	0.017	2.47148	1.08624	3.90693	2.04939	0	0	0.0151287	13.364	2.3	0.12	500SPD_DIA	264_Pseudomonas_stutzeri_DSM5190_DIA500_4784_report.stats.tsv	264_Pseudomonas_stutzeri_DSM5190_DIA500_4784	Probe 1-96_500SPD_diaPASEF_diann_res	6757	Pseudomonas stutzeri	316	UniProt	UP000000233	DSM 5190(T)	A1501	4092	28.567937438905183
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_pyogenes__15_1-27-2024_4760.d	5336	705	92816100.0	2325050856	18799006848	1.944	0.016	2.25712	1.06814	3.76117	1.88485	0	0	0.0155023	13.366	2.308	0.148	500SPD_DIA	265_Streptococcus_pyogenes_DSM2072_DIA500_4760_report.stats.tsv	265_Streptococcus_pyogenes_DSM2072_DIA500_4760	Probe 1-96_500SPD_diaPASEF_diann_res	4839	Streptococcus pyogenes	1314	UniProt	UP000000750	DSM 2072	ATCC 700294 / SF370 / Serotype M1	1690	41.71597633136095
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Pseudomonas_stutzeri_93_1-28-2024_4916.d	4404	839	55971900.0	2355477771	18616477840	2.002	0.017	1.82271	1.13066	3.41237	2.13444	0	0	0.0156395	13.005	2.304	0.124	500SPD_DIA	266_Pseudomonas_stutzeri_DSM13592_DIA500_4916_report.stats.tsv	266_Pseudomonas_stutzeri_DSM13592_DIA500_4916	Probe 1-96_500SPD_diaPASEF_diann_res	4084	Pseudomonas stutzeri	316	UniProt	UP000000233	DSM 13592	A1501	4092	20.503421309872923
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_sanguinis_19_1-27-2024_4768.d	5028	771	80354900.0	2289043203	18718056744	2.045	0.017	2.20077	1.06253	3.64093	2.10818	0	0	0.0168674	13.114	2.283	0.158	500SPD_DIA	267_Streptococcus_sanguinis_DSM20068_DIA500_4768_report.stats.tsv	267_Streptococcus_sanguinis_DSM20068_DIA500_4768	Probe 1-96_500SPD_diaPASEF_diann_res	4635	Streptococcus sanguinis	1305	UniProt	UP000002148	DSM 20068(T)	SK36	2269	33.97972675187307
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Streptococcus_sanguinis_18_1-27-2024_4766.d	6176	846	117315000.0	2993147406	25479615616	1.964	0.016	2.82758	1.15894	3.75193	2.00143	0	0	0.0156683	13.373	2.297	0.164	500SPD_DIA	269_Streptococcus_sanguinis_DSM20567_DIA500_4766_report.stats.tsv	269_Streptococcus_sanguinis_DSM20567_DIA500_4766	Probe 1-96_500SPD_diaPASEF_diann_res	5621	Streptococcus sanguinis	1305	UniProt	UP000002148	DSM 20567	SK36	2269	37.2851476421331
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Shigella_boydii_29_1-27-2024_4788.d	7519	1038	141712000.0	3016734958	25666117472	1.994	0.017	2.886	1.13307	4.14602	2.01696	0	0	0.0163287	13.472	2.318	0.141	500SPD_DIA	270_Shigella_boydii_DSM7532_DIA500_4788_report.stats.tsv	270_Shigella_boydii_DSM7532_DIA500_4788	Probe 1-96_500SPD_diaPASEF_diann_res	6854	Shigella boydii	621	UniProt	UP000001030	DSM 7532(T)	BS512	4143	25.05430847212165
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Vibrio_cholerae_20_1-27-2024_4770.d	8084	1245	130926000.0	2991319803	25744239094	2.015	0.017	2.36201	1.146	3.78028	2.06342	0	0	0.0153662	13.537	2.318	0.13	500SPD_DIA	271_Vibrio_cholerae_DSM100200_DIA500_4770_report.stats.tsv	271_Vibrio_cholerae_DSM100200_DIA500_4770	Probe 1-96_500SPD_diaPASEF_diann_res	7438	Vibrio cholerae	666	UniProt	UP000000584	DSM 100200(T)	ATCC 39315	3781	32.9277968791325
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Shigella_dysenteriae_81_1-28-2024_4892.d	6196	955	100132000.0	2570449140	20797457480	1.99	0.017	2.22725	1.10907	3.57156	2.17676	0	0	0.0145246	13.336	2.312	0.149	500SPD_DIA	272_Shigella_dysenteriae_DSM103303_DIA500_4892_report.stats.tsv	272_Shigella_dysenteriae_DSM103303_DIA500_4892	Probe 1-96_500SPD_diaPASEF_diann_res	5736	Shigella dysenteriae	622	UniProt	UP000002716	DSM 103303	Sd197	3897	24.506030279702333
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Vibrio_cholerae_61_1-27-2024_4852.d	8436	1209	136724000.0	3115124777	26090806072	2.018	0.017	2.47456	1.06135	3.73641	2.05458	0	0	0.0160602	13.623	2.342	0.15	500SPD_DIA	273_Vibrio_cholerae_DSM101014_DIA500_4852_report.stats.tsv	273_Vibrio_cholerae_DSM101014_DIA500_4852	Probe 1-96_500SPD_diaPASEF_diann_res	7683	Vibrio cholerae	666	UniProt	UP000000584	DSM 101014	ATCC 39315	3781	31.97566781274795
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Shigella_flexneri_37_1-27-2024_4804.d	7252	1036	140581000.0	3148678304	26938203368	2.044	0.017	2.37814	1.0781	3.57745	2.19771	0	0	0.0164536	13.661	2.327	0.153	500SPD_DIA	274_Shigella_flexneri_DSM4782_DIA500_4804_report.stats.tsv	274_Shigella_flexneri_DSM4782_DIA500_4804	Probe 1-96_500SPD_diaPASEF_diann_res	6623	Shigella flexneri	623	UniProt	UP000001006	DSM 4782(T)	301	4103	25.249817206921765
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Yersinia_pseudotuberculosis_78_1-28-2024_4886.d	7579	1027	156582000.0	3437319151	29641963864	1.993	0.017	2.55269	1.14449	3.84573	1.84771	0	0	0.0159716	13.886	2.36	0.166	500SPD_DIA	275_Yersinia_pseudotuberculosis_DSM22972_DIA500_4886_report.stats.tsv	275_Yersinia_pseudotuberculosis_DSM22972_DIA500_4886	Probe 1-96_500SPD_diaPASEF_diann_res	6824	Yersinia pseudotuberculosis	633	UniProt	UP000001011	DSM 22972	IP32953	4016	25.572709163346612
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Shigella_sonnei__84_1-28-2024_4898.d	8210	1126	204700000.0	4549254519	44265821136	1.974	0.017	1.92198	1.26739	3.06049	1.95321	0	0	0.0177465	13.994	2.363	0.19	500SPD_DIA	278_Shigella_sonnei_DSM25715_DIA500_4898_report.stats.tsv	278_Shigella_sonnei_DSM25715_DIA500_4898	Probe 1-96_500SPD_diaPASEF_diann_res	7327	Shigella sonnei	624	UniProt	UP000002529	DSM 25715	Ss046	4068	27.679449360865288
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Sphingomonas_paucimobilis_82_1-28-2024_4894.d	8601	1344	157722000.0	3255325680	28058474928	2.06	0.017	2.15019	1.14048	3.43004	2.00617	0	0	0.0154276	13.973	2.323	0.154	500SPD_DIA	280_Sphingomonas_paucimobilis_DSM30198_DIA500_4894_report.stats.tsv	280_Sphingomonas_paucimobilis_DSM30198_DIA500_4894	Probe 1-96_500SPD_diaPASEF_diann_res	7931	Sphingomonas paucimobilis	13689	UniProt	UP000594836	DSM 30198	DSM 30198	4127	32.56602859219772
/Probe 1-96_500SPD_diaPASEF/BacLandscape_500SPD_diaPASEF_Staphylococcus_capitis_subsp_capitis_30_1-27-2024_4790.d	5695	787	90138100.0	2319551333	19029769592	2.0	0.017	2.4159	1.01735	3.78804	2.1114	0	0	0.0159055	13.349	2.339	0.187	500SPD_DIA	281_Staphylococcus_capitis_ssp_capitis_DSM20326_DIA500_4790_report.stats.tsv	281_Staphylococcus_capitis_ssp_capitis_DSM20326_DIA500_4790	Probe 1-96_500SPD_diaPASEF_diann_res	5181	Staphylococcus capitis_ssp_capitis	72758	UniProt	UP000550736	DSM 20326(T)	"""12-86"""	2537	31.020890815924318
